orf,gene.x,Anno1,Growth1,gene.y,Anno2,Growth2,name.check,essenflag
YJL088W,arg3,verified1,growth1,arg3,verified2,growth2,TRUE,nonessential
YJL089W,SIP4,verified1,growth1,SIP4,verified2,growth2,TRUE,nonessential
YJL090C,DPB11,verified1,growth1,DPB11,verified2,growth2,TRUE,nonessential
YJL091C,YJL091C,verified1,nogrowth1,YJL091C,verified2,nogrowth2,TRUE,essential
YJL092W,hpr5,verified1,growth1,hpr5,verified2,growth2,TRUE,nonessential
YJL093C,TOK1,verified1,growth1,TOK1,verified2,growth2,TRUE,nonessential
YJL094C,YJL094C,verified1,growth1,YJL094C,verified2,growth2,TRUE,nonessential
YJL095W,bck1,verified1,growth1,bck1,verified2,growth2,TRUE,nonessential
YJL096W,MRPL49,verified1,growth1,MRPL49,verified2,growth2,TRUE,nonessential
YJL097W,YJL097W,verified1,nogrowth1,YJL097W,verified2,nogrowth2,TRUE,essential
YJL098W,SAP185,verified1,growth1,SAP185,verified2,growth2,TRUE,nonessential
YJL099W,chs6,verified1,growth1,chs6,verified2,growth2,TRUE,nonessential
YJL100W,YJL100W,verified1,growth1,YJL100W,verified2,growth2,TRUE,nonessential
YJL101C,GSH1,verified1,growth1,GSH1,verified2,growth2,TRUE,nonessential
YJL102W,MEF2,verified1,growth1,MEF2,verified2,growth2,TRUE,nonessential
YJL103C,YJL103C,verified1,growth1,YJL103C,verified2,growth2,TRUE,nonessential
YJL104W,YJL104W,verified1,nogrowth1,YJL104W,verified2,growth2,TRUE,abnormal
YJL105W,YJL105W,verified1,growth1,YJL105W,verified2,growth2,TRUE,nonessential
YJL106W,IME2,verified1,growth1,IME2,verified2,growth2,TRUE,nonessential
YJL107C,YJL107C,verified1,growth1,YJL107C,verified2,growth2,TRUE,nonessential
YJL108C,PRM10,verified1,growth1,PRM10,verified2,growth2,TRUE,nonessential
YJL109C,YJL109C,verified1,nogrowth1,YJL109C,verified2,nogrowth2,TRUE,essential
YJL110C,GZF3,verified1,growth1,GZF3,verified2,growth2,TRUE,nonessential
YJL111W,CCT7,verified1,nogrowth1,CCT7,verified2,nogrowth2,TRUE,essential
YJL112W,MDV1,verified1,growth1,MDV1,verified2,growth2,TRUE,nonessential
YJL115W,asf1,verified1,growth1,asf1,verified2,growth2,TRUE,nonessential
YJL116C,NCA3,verified1,growth1,NCA3,verified2,growth2,TRUE,nonessential
YJL117W,PHO86,verified1,growth1,PHO86,verified2,growth2,TRUE,nonessential
YJL118W,YJL118W,verified1,growth1,YJL118W,verified2,growth2,TRUE,nonessential
YJL119C,YJL119C,verified1,growth1,YJL119C,verified2,growth2,TRUE,nonessential
YJL120W,YJL120W,verified1,growth1,YJL120W,verified2,growth2,TRUE,nonessential
YJL121C,RPE1,verified1,growth1,RPE1,verified2,growth2,TRUE,nonessential
YJL122W,YJL122W,verified1,growth1,YJL122W,verified2,growth2,TRUE,nonessential
YJL123C,YJL123C,verified1,growth1,YJL123C,verified2,growth2,TRUE,nonessential
YJL124C,LSM1,verified1,growth1,LSM1,verified2,growth2,TRUE,nonessential
YJL125C,GCD14,verified1,nogrowth1,GCD14,verified2,nogrowth2,TRUE,essential
YJL126W,NIT2,verified1,growth1,NIT2,verified2,growth2,TRUE,nonessential
YJL127C,spt10,verified1,growth1,spt10,verified2,growth2,TRUE,nonessential
YJL128C,pbs2,verified1,growth1,pbs2,verified2,growth2,TRUE,nonessential
YJL129C,trk1,verified1,growth1,trk1,verified2,growth2,TRUE,nonessential
YJL130C,ura2,verified1,growth1,ura2,verified2,growth2,TRUE,nonessential
YJL131C,YJL131C,verified1,growth1,YJL131C,verified2,growth2,TRUE,nonessential
YJL132W,YJL132W,verified1,growth1,YJL132W,verified2,growth2,TRUE,nonessential
YJL133W,MRS3,verified1,growth1,MRS3,verified2,growth2,TRUE,nonessential
YJL134W,LCB3,verified1,growth1,LCB3,verified2,growth2,TRUE,nonessential
YJL135W,YJL135W,verified1,growth1,YJL135W,verified2,growth2,TRUE,nonessential
YJL136C,RPS21B,verified1,growth1,RPS21B,verified2,growth2,TRUE,nonessential
YJL137C,GLG2,verified1,growth1,GLG2,verified2,growth2,TRUE,nonessential
YJL138C,tif2,verified1,growth1,tif2,verified2,growth2,TRUE,nonessential
YJL139C,yur1,verified1,growth1,yur1,verified2,growth2,TRUE,nonessential
YJL140W,RPB4,verified1,growth1,RPB4,verified2,growth2,TRUE,nonessential
YJL141C,YAK1,verified1,growth1,YAK1,verified2,growth2,TRUE,nonessential
YJL142C,YJL142C,verified1,growth1,YJL142C,verified2,growth2,TRUE,nonessential
YJL143W,TIM17,verified1,nogrowth1,TIM17,verified2,nogrowth2,TRUE,essential
YJL144W,YJL144W,verified1,growth1,YJL144W,verified2,growth2,TRUE,nonessential
YJL145W,YJL145W,verified1,growth1,YJL145W,verified2,growth2,TRUE,nonessential
YJL146W,IDS2,verified1,growth1,IDS2,verified2,growth2,TRUE,nonessential
YJL147C,YJL147C,verified1,growth1,YJL147C,verified2,growth2,TRUE,nonessential
YJL148W,RPA34,verified1,growth1,RPA34,verified2,growth2,TRUE,nonessential
YJL149W,YJL149W,verified1,growth1,YJL149W,verified2,growth2,TRUE,nonessential
YJL150W,YJL150W,verified1,growth1,YJL150W,verified2,growth2,TRUE,nonessential
YJL151C,YJL151C,verified1,growth1,YJL151C,verified2,growth2,TRUE,nonessential
YJL154C,vps35,verified1,growth1,vps35,verified2,growth2,TRUE,nonessential
YJL155C,FBP26,verified1,growth1,FBP26,verified2,growth2,TRUE,nonessential
YJL156C,SSY5,verified1,nogrowth1,SSY5,verified2,nogrowth2,TRUE,essential
YJL157C,FAR1,verified1,growth1,FAR1,verified2,growth2,TRUE,nonessential
YJL158C,CIS3,verified1,growth1,CIS3,verified2,growth2,TRUE,nonessential
YJL159W,HSP150,verified1,growth1,HSP150,verified2,growth2,TRUE,nonessential
YJL160C,YJL160C,verified1,growth1,YJL160C,verified2,growth2,TRUE,nonessential
YJL161W,YJL161W,verified1,growth1,YJL161W,verified2,growth2,TRUE,nonessential
YJL162C,YJL162C,verified1,growth1,YJL162C,verified2,growth2,TRUE,nonessential
YJL163C,YJL163C,verified1,growth1,YJL163C,verified2,growth2,TRUE,nonessential
YJL164C,tpk1,verified1,growth1,tpk1,verified2,growth2,TRUE,nonessential
YJL165C,HAL5,verified1,growth1,HAL5,verified2,growth2,TRUE,nonessential
YJL166W,QCR8,verified1,growth1,QCR8,verified2,growth2,TRUE,nonessential
YJL167W,ERG20,verified1,nogrowth1,ERG20,verified2,nogrowth2,TRUE,essential
YJL168C,SET2,verified1,growth1,SET2,verified2,growth2,TRUE,nonessential
YJL169W,YJL169W,verified1,growth1,YJL169W,verified2,growth2,TRUE,nonessential
YJL170C,ASG7,verified1,growth1,ASG7,verified2,growth2,TRUE,nonessential
YJL171C,YJL171C,verified1,growth1,YJL171C,verified2,growth2,TRUE,nonessential
YJL172W,CPS1,verified1,growth1,CPS1,verified2,growth2,TRUE,nonessential
YJL173C,RFA3,verified1,nogrowth1,RFA3,verified2,nogrowth2,TRUE,essential
YJL174W,kre9,verified1,nogrowth1,kre9,verified2,nogrowth2,TRUE,essential
YJL175W,YJL175W,verified1,growth1,YJL175W,verified2,growth2,TRUE,nonessential
YJL176C,SWI3,verified1,growth1,SWI3,verified2,growth2,TRUE,nonessential
YJL177W,RPL17b,verified1,growth1,RPL17b,verified2,growth2,TRUE,nonessential
YJL178C,YJL178C,verified1,growth1,YJL178C,verified2,growth2,TRUE,nonessential
YJL179W,PFD1,verified1,growth1,PFD1,verified2,growth2,TRUE,nonessential
YJL180C,ATP12,verified1,growth1,ATP12,verified2,growth2,TRUE,nonessential
YJL181W,YJL181W,verified1,growth1,YJL181W,verified2,growth2,TRUE,nonessential
YJL182C,YJL182C,verified1,growth1,YJL182C,verified2,growth2,TRUE,nonessential
YJL183W,MNN11,verified1,growth1,MNN11,verified2,growth2,TRUE,nonessential
YJL184W,YJL184W,verified1,nogrowth1,YJL184W,verified2,nogrowth2,TRUE,essential
YJL185C,YJL185C,verified1,growth1,YJL185C,verified2,growth2,TRUE,nonessential
YJL186W,MNN5,verified1,growth1,MNN5,verified2,growth2,TRUE,nonessential
YJL187C,SWE1,verified1,growth1,SWE1,verified2,growth2,TRUE,nonessential
YJL188C,BUD19,verified1,growth1,BUD19,verified2,growth2,TRUE,nonessential
YJL189W,RPL39,verified1,growth1,RPL39,verified2,growth2,TRUE,nonessential
YJL190C,RPS22A,verified1,growth1,RPS22A,verified2,growth2,TRUE,nonessential
YJL191W,RPS14B,verified1,growth1,RPS14B,verified2,growth2,TRUE,nonessential
YJL192C,YJL192C,verified1,growth1,YJL192C,verified2,growth2,TRUE,nonessential
YJL193W,YJL193W,verified1,growth1,YJL193W,verified2,growth2,TRUE,nonessential
YJL194W,cdc6,verified1,nogrowth1,cdc6,verified2,nogrowth2,TRUE,essential
YJL195C,YJL195C,verified1,nogrowth1,YJL195C,verified2,nogrowth2,TRUE,essential
YJL196C,ELO1,verified1,growth1,ELO1,verified2,growth2,TRUE,nonessential
YJL197W,UBP12,verified1,growth1,UBP12,verified2,growth2,TRUE,nonessential
YJL198W,YJL198W,verified1,growth1,YJL198W,verified2,growth2,TRUE,nonessential
YJL199C,YJL199C,verified1,growth1,YJL199C,verified2,growth2,TRUE,nonessential
YJL200C,YJL200C,verified1,growth1,YJL200C,verified2,growth2,TRUE,nonessential
YJL201W,ECM25,verified1,growth1,ECM25,verified2,growth2,TRUE,nonessential
YJL202C,YJL202C,verified1,nogrowth1,YJL202C,verified2,nogrowth2,TRUE,essential
YJL203W,PRP21,verified1,nogrowth1,PRP21,verified2,nogrowth2,TRUE,essential
YJL204C,YJL204C,verified1,growth1,YJL204C,verified2,growth2,TRUE,nonessential
YJL206C,YJL206C,verified1,growth1,YJL206C,verified2,growth2,TRUE,nonessential
YJL206C-A,YJL206C-A,verified1,growth1,YJL206C-A,verified2,growth2,TRUE,nonessential
YJL207C,YJL207C,verified1,growth1,YJL207C,verified2,growth2,TRUE,nonessential
YJL208C,NUC1,verified1,growth1,NUC1,verified2,growth2,TRUE,nonessential
YJL209W,CBP1,verified1,growth1,CBP1,verified2,growth2,TRUE,nonessential
YJL210W,PEX2,verified1,growth1,PEX2,verified2,growth2,TRUE,nonessential
YJL211C,YJL211C,verified1,growth1,YJL211C,verified2,growth2,TRUE,nonessential
YJL212C,OPT1,verified1,growth1,OPT1,verified2,growth2,TRUE,nonessential
YJL213W,YJL213W,verified1,growth1,YJL213W,verified2,growth2,TRUE,nonessential
YJL214W,HXT8,verified1,growth1,HXT8,verified2,growth2,TRUE,nonessential
YJL215C,YJL215C,verified1,growth1,YJL215C,verified2,growth2,TRUE,nonessential
YJL216C,YJL216C,verified1,growth1,YJL216C,verified2,growth2,TRUE,nonessential
YJL217W,YJL217W,verified1,growth1,YJL217W,verified2,growth2,TRUE,nonessential
YJL218W,YJL218W,verified1,growth1,YJL218W,verified2,growth2,TRUE,nonessential
YJR001W,YJR001W,verified1,growth1,YJR001W,verified2,growth2,TRUE,nonessential
YJR002W,MPP10,verified1,nogrowth1,MPP10,verified2,nogrowth2,TRUE,essential
YJR003C,YJR003C,verified1,growth1,YJR003C,verified2,growth2,TRUE,nonessential
YJR004C,sag1,verified1,growth1,sag1,verified2,growth2,TRUE,nonessential
YJR005W,APL1,verified1,growth1,APL1,verified2,growth2,TRUE,nonessential
YJR006W,HYS2,verified1,nogrowth1,HYS2,verified2,growth2,TRUE,abnormal
YJR007W,sui2,verified1,nogrowth1,sui2,verified2,nogrowth2,TRUE,essential
YJR008W,YJR008W,verified1,growth1,YJR008W,verified2,growth2,TRUE,nonessential
YJR009C,TDH2,verified1,growth1,TDH2,verified2,growth2,TRUE,nonessential
YJR010W,met3,verified1,growth1,met3,verified2,growth2,TRUE,nonessential
YJR011C,YJR011C,verified1,growth1,YJR011C,verified2,growth2,TRUE,nonessential
YJR012C,YJR012C,verified1,nogrowth1,YJR012C,verified2,nogrowth2,TRUE,essential
YJR013W,YJR013W,verified1,nogrowth1,YJR013W,verified2,nogrowth2,TRUE,essential
YJR014W,YJR014W,verified1,growth1,YJR014W,verified2,growth2,TRUE,nonessential
YJR015W,YJR015W,verified1,growth1,YJR015W,verified2,growth2,TRUE,nonessential
YJR016C,ilv3,verified1,nogrowth1,ilv3,verified2,nogrowth2,TRUE,essential
YJR017C,ess1,verified1,nogrowth1,ess1,verified2,nogrowth2,TRUE,essential
YJR018W,YJR018W,verified1,growth1,YJR018W,verified2,growth2,TRUE,nonessential
YJR019C,TES1,verified1,growth1,TES1,verified2,growth2,TRUE,nonessential
YJR020W,YJR020W,verified1,growth1,YJR020W,verified2,growth2,TRUE,nonessential
YJR021C,rec107,verified1,growth1,rec107,verified2,growth2,TRUE,nonessential
YJR022W,LSM8,verified1,nogrowth1,LSM8,verified2,nogrowth2,TRUE,essential
YJR023C,YJR023C,verified1,nogrowth1,YJR023C,verified2,nogrowth2,TRUE,essential
YJR024C,YJR024C,verified1,growth1,YJR024C,verified2,growth2,TRUE,nonessential
YJR025C,BNA1,verified1,growth1,BNA1,verified2,growth2,TRUE,nonessential
YJR026W,YJR026W,verified1,growth1,YJR026W,verified2,growth2,TRUE,nonessential
YJR031C,GEA1,verified1,growth1,GEA1,verified2,growth2,TRUE,nonessential
YJR032W,CPR7,verified1,growth1,CPR7,verified2,growth2,TRUE,nonessential
YJR033C,RAV1,verified1,growth1,RAV1,verified2,growth2,TRUE,nonessential
YJR034W,PET191,verified1,nogrowth1,PET191,verified2,growth2,TRUE,abnormal
YJR035W,RAD26,verified1,growth1,RAD26,verified2,growth2,TRUE,nonessential
YJR036C,HUL4,verified1,growth1,HUL4,verified2,growth2,TRUE,nonessential
YJR037W,YJR037W,verified1,growth1,YJR037W,verified2,growth2,TRUE,nonessential
YJR038C,YJR038C,verified1,growth1,YJR038C,verified2,growth2,TRUE,nonessential
YJR039W,YJR039W,verified1,growth1,YJR039W,verified2,growth2,TRUE,nonessential
YJR040W,GEF1,verified1,growth1,GEF1,verified2,growth2,TRUE,nonessential
YJR041C,YJR041C,verified1,nogrowth1,YJR041C,verified2,nogrowth2,TRUE,essential
YJR042W,NUP85,verified1,nogrowth1,NUP85,verified2,nogrowth2,TRUE,essential
YJR043C,POL32,verified1,growth1,POL32,verified2,growth2,TRUE,nonessential
YJR044C,YJR044C,verified1,growth1,YJR044C,verified2,growth2,TRUE,nonessential
YJR045C,ssc1,verified1,nogrowth1,ssc1,verified2,nogrowth2,TRUE,essential
YJR047C,ANB1,verified1,growth1,ANB1,verified2,growth2,TRUE,nonessential
YJR048W,cyc1,verified1,growth1,cyc1,verified2,growth2,TRUE,nonessential
YJR049C,UTR1,verified1,growth1,UTR1,verified2,growth2,TRUE,nonessential
YJR050W,ISY1,verified1,growth1,ISY1,verified2,growth2,TRUE,nonessential
YJR051W,osm1,verified1,growth1,osm1,verified2,growth2,TRUE,nonessential
YJR052W,rad7,verified1,growth1,rad7,verified2,growth2,TRUE,nonessential
YJR053W,BFA1,verified1,growth1,BFA1,verified2,growth2,TRUE,nonessential
YJR054W,YJR054W,verified1,growth1,YJR054W,verified2,growth2,TRUE,nonessential
YJR055W,hit1,verified1,growth1,hit1,verified2,growth2,TRUE,nonessential
YJR056C,YJR056C,verified1,growth1,YJR056C,verified2,growth2,TRUE,nonessential
YJR057W,cdc8,verified1,nogrowth1,cdc8,verified2,nogrowth2,TRUE,essential
YJR058C,APS2,verified1,growth1,APS2,verified2,growth2,TRUE,nonessential
YJR059W,PTK2,verified1,growth1,PTK2,verified2,growth2,TRUE,nonessential
YJR060W,cbf1,verified1,growth1,cbf1,verified2,growth2,TRUE,nonessential
YJR061W,YJR061W,verified1,growth1,YJR061W,verified2,growth2,TRUE,nonessential
YJR062C,NTA1,verified1,growth1,NTA1,verified2,growth2,TRUE,nonessential
YJR063W,RPA12,verified1,growth1,RPA12,verified2,growth2,TRUE,nonessential
YJR064W,CCT5,verified1,nogrowth1,CCT5,verified2,nogrowth2,TRUE,essential
YJR065C,ARP3,verified1,nogrowth1,ARP3,verified2,growth2,TRUE,abnormal
YJR066W,tor1,verified1,growth1,tor1,verified2,growth2,TRUE,nonessential
YJR067C,YAE1,verified1,nogrowth1,YAE1,verified2,nogrowth2,TRUE,essential
YJR068W,RFC2,verified1,nogrowth1,RFC2,verified2,nogrowth2,TRUE,essential
YJR069C,HAM1,verified1,growth1,HAM1,verified2,growth2,TRUE,nonessential
YJR070C,YJR070C,verified1,growth1,YJR070C,verified2,growth2,TRUE,nonessential
YJR072C,YJR072C,verified1,nogrowth1,YJR072C,verified2,nogrowth2,TRUE,essential
YJR073C,OPI3,verified1,growth1,OPI3,verified2,growth2,TRUE,nonessential
YJR074W,MOG1,verified1,growth1,MOG1,verified2,growth2,TRUE,nonessential
YJR075W,HOC1,verified1,growth1,HOC1,verified2,growth2,TRUE,nonessential
YJR076C,cdc11,verified1,nogrowth1,cdc11,verified2,nogrowth2,TRUE,essential
YJR077C,MIR1,verified1,growth1,MIR1,verified2,growth2,TRUE,nonessential
YJR078W,YJR078W,verified1,growth1,YJR078W,verified2,growth2,TRUE,nonessential
YJR079W,YJR079W,verified1,growth1,YJR079W,verified2,growth2,TRUE,nonessential
YJR080C,YJR080C,verified1,growth1,YJR080C,verified2,growth2,TRUE,nonessential
YJR082C,YJR082C,verified1,growth1,YJR082C,verified2,growth2,TRUE,nonessential
YJR083C,YJR083C,verified1,growth1,YJR083C,verified2,growth2,TRUE,nonessential
YJR084W,YJR084W,verified1,growth1,YJR084W,verified2,growth2,TRUE,nonessential
YJR087W,YJR087W,verified1,growth1,YJR087W,verified2,growth2,TRUE,nonessential
YJR088C,YJR088C,verified1,growth1,YJR088C,verified2,growth2,TRUE,nonessential
YJR090C,grr1,verified1,growth1,grr1,verified2,growth2,TRUE,nonessential
YJR091C,JSN1,verified1,growth1,JSN1,verified2,growth2,TRUE,nonessential
YJR092W,BUD4,verified1,growth1,BUD4,verified2,growth2,TRUE,nonessential
YJR093C,FIP1,verified1,nogrowth1,FIP1,verified2,nogrowth2,TRUE,essential
YJR094C,IME1,verified1,growth1,IME1,verified2,growth2,TRUE,nonessential
YJR094W-A,RPL43B,verified1,growth1,RPL43B,verified2,growth2,TRUE,nonessential
YJR095W,SFC1,verified1,growth1,SFC1,verified2,growth2,TRUE,nonessential
YJR096W,YJR096W,verified1,growth1,YJR096W,verified2,growth2,TRUE,nonessential
YJR097W,YJR097W,verified1,growth1,YJR097W,verified2,growth2,TRUE,nonessential
YJR098C,YJR098C,verified1,growth1,YJR098C,verified2,growth2,TRUE,nonessential
YJR099W,yuh1,verified1,growth1,yuh1,verified2,growth2,TRUE,nonessential
YJR100C,YJR100C,verified1,growth1,YJR100C,verified2,growth2,TRUE,nonessential
YJR102C,VPS25,verified1,growth1,VPS25,verified2,growth2,TRUE,nonessential
YJR103W,URA8,verified1,growth1,URA8,verified2,growth2,TRUE,nonessential
YJR104C,sod1,verified1,growth1,sod1,verified2,growth2,TRUE,nonessential
YJR105W,ADO1,verified1,growth1,ADO1,verified2,growth2,TRUE,nonessential
YJR106W,ECM27,verified1,growth1,ECM27,verified2,growth2,TRUE,nonessential
YJR107W,YJR107W,verified1,growth1,YJR107W,verified2,growth2,TRUE,nonessential
YJR108W,ABM1,verified1,growth1,ABM1,verified2,growth2,TRUE,nonessential
YJR109C,CPA2,verified1,growth1,CPA2,verified2,growth2,TRUE,nonessential
YJR110W,YJR110W,verified1,growth1,YJR110W,verified2,growth2,TRUE,nonessential
YJR111C,YJR111C,verified1,growth1,YJR111C,verified2,growth2,TRUE,nonessential
YJR112W,NNF1,verified1,nogrowth1,NNF1,verified2,nogrowth2,TRUE,essential
YJR113C,RSM7,verified1,growth1,RSM7,verified2,growth2,TRUE,nonessential
YJR115W,YJR115W,verified1,growth1,YJR115W,verified2,growth2,TRUE,nonessential
YJR116W,YJR116W,verified1,growth1,YJR116W,verified2,growth2,TRUE,nonessential
YJR117W,STE24,verified1,growth1,STE24,verified2,growth2,TRUE,nonessential
YJR118C,ILM1,verified1,growth1,ILM1,verified2,growth2,TRUE,nonessential
YJR119C,YJR119C,verified1,growth1,YJR119C,verified2,growth2,TRUE,nonessential
YJR120W,YJR120W,verified1,growth1,YJR120W,verified2,growth2,TRUE,nonessential
YJR121W,ATP2,verified1,growth1,ATP2,verified2,growth2,TRUE,nonessential
YJR122W,CAF17,verified1,growth1,CAF17,verified2,growth2,TRUE,nonessential
YJR123W,RPS5,verified1,nogrowth1,RPS5,verified2,nogrowth2,TRUE,essential
YJR124C,YJR124C,verified1,growth1,YJR124C,verified2,growth2,TRUE,nonessential
YJR125C,ENT3,verified1,growth1,ENT3,verified2,growth2,TRUE,nonessential
YJR126C,YJR126C,verified1,growth1,YJR126C,verified2,growth2,TRUE,nonessential
YJR127C,ZMS1,verified1,growth1,ZMS1,verified2,growth2,TRUE,nonessential
YJR128W,YJR128W,verified1,growth1,YJR128W,verified2,growth2,TRUE,nonessential
YJR129C,YJR129C,verified1,growth1,YJR129C,verified2,growth2,TRUE,nonessential
YJR130C,STR2,verified1,growth1,STR2,verified2,growth2,TRUE,nonessential
YJR131W,MNS1,verified1,growth1,MNS1,verified2,growth2,TRUE,nonessential
YJR133W,XPT1,verified1,growth1,XPT1,verified2,growth2,TRUE,nonessential
YJR134C,SGM1,verified1,growth1,SGM1,verified2,growth2,TRUE,nonessential
YJR135C,MCM22,verified1,growth1,MCM22,verified2,growth2,TRUE,nonessential
YJR137C,ECM17,verified1,growth1,ECM17,verified2,growth2,TRUE,nonessential
YJR139C,hom6,verified1,growth1,hom6,verified2,growth2,TRUE,nonessential
YJR140C,HIR3,verified1,growth1,HIR3,verified2,growth2,TRUE,nonessential
YJR141W,YJR141W,verified1,nogrowth1,YJR141W,verified2,nogrowth2,TRUE,essential
YJR142W,YJR142W,verified1,growth1,YJR142W,verified2,growth2,TRUE,nonessential
YJR144W,MGM101,verified1,growth1,MGM101,verified2,growth2,TRUE,nonessential
YJR145C,RPS4A,verified1,growth1,RPS4A,verified2,growth2,TRUE,nonessential
YJR146W,YJR146W,verified1,growth1,YJR146W,verified2,growth2,TRUE,nonessential
YJR147W,HMS2,verified1,growth1,HMS2,verified2,growth2,TRUE,nonessential
YJR148W,BAT2,verified1,growth1,BAT2,verified2,growth2,TRUE,nonessential
YJR149W,YJR149W,verified1,growth1,YJR149W,verified2,growth2,TRUE,nonessential
YJR150C,DAN1,verified1,growth1,DAN1,verified2,growth2,TRUE,nonessential
YJR152W,dal5,verified1,growth1,dal5,verified2,growth2,TRUE,nonessential
YJR153W,PGU1,verified1,growth1,PGU1,verified2,growth2,TRUE,nonessential
YJR154W,YJR154W,verified1,growth1,YJR154W,verified2,growth2,TRUE,nonessential
YKL001C,met14,verified1,growth1,met14,verified2,growth2,TRUE,nonessential
YKL002W,YKL002W,verified1,growth1,YKL002W,verified2,growth2,TRUE,nonessential
YKL004W,AUR1,verified1,nogrowth1,AUR1,verified2,nogrowth2,TRUE,essential
YKL005C,YKL005C,verified1,growth1,YKL005C,verified2,growth2,TRUE,nonessential
YKL006C-A,SFT1,verified1,nogrowth1,SFT1,verified2,nogrowth2,TRUE,essential
YKL006W,RPL14A,verified1,growth1,RPL14A,verified2,growth2,TRUE,nonessential
YKL007W,CAP1,verified1,growth1,CAP1,verified2,growth2,TRUE,nonessential
YKL008C,LAC1,verified1,growth1,LAC1,verified2,growth2,TRUE,nonessential
YKL009W,MRT4,verified1,growth1,MRT4,verified2,growth2,TRUE,nonessential
YKL010C,UFD4,verified1,growth1,UFD4,verified2,growth2,TRUE,nonessential
YKL011C,cce1,verified1,growth1,cce1,verified2,growth2,TRUE,nonessential
YKL012W,PRP40,verified1,nogrowth1,PRP40,verified2,nogrowth2,TRUE,essential
YKL013C,ARC19,verified1,nogrowth1,ARC19,verified2,nogrowth2,TRUE,essential
YKL014C,YKL014C,verified1,nogrowth1,YKL014C,verified2,nogrowth2,TRUE,essential
YKL015W,put3,verified1,growth1,put3,verified2,growth2,TRUE,nonessential
YKL016C,ATP7,verified1,growth1,ATP7,verified2,growth2,TRUE,nonessential
